customer_id,last_order_date,frequency,monetary,avg_order_value,total_refunds,refund_count,avg_review_score,avg_delivery_days,distinct_categories,total_discounts,recency_days,refund_rate,R_score,F_score,M_score,RFM_score,churned,segment,state,age_group,registration_date
CUS01597,2023-12-21,13,383275.0,29482.69,34827.55,1,3.6923076923076925,4.0,7,21525.0,192,0.077,4,4,4,12,0,loyal,Kano,18-24,2023-06-02
CUS01598,2024-04-05,30,1903215.0,63440.5,139351.66,2,3.8333333333333335,2.3666666666666667,7,69685.0,86,0.067,5,5,5,15,0,champion,Rivers,25-34,2022-09-12
CUS01599,2022-07-25,2,21020.0,10510.0,10073.51,1,3.5,5.5,1,880.0,706,0.5,1,1,1,3,1,lost,Lagos,45-54,2022-06-26
CUS01600,2022-07-04,1,16500.0,16500.0,12719.24,1,1.0,2.0,1,0.0,727,1.0,1,1,1,3,1,lost,Oyo,18-24,2022-06-09
CUS01601,2023-12-07,6,94745.0,15790.83,26676.809999999998,2,3.1666666666666665,2.0,4,11255.0,206,0.333,4,3,2,9,0,at_risk,Anambra,18-24,2023-06-15
CUS01602,2023-07-16,5,46830.0,9366.0,0.0,0,3.8,2.4,3,770.0,350,0.0,3,3,2,8,1,at_risk,Lagos,25-34,2022-11-20
CUS01603,2023-02-08,2,35300.0,17650.0,0.0,0,4.0,4.5,2,0.0,508,0.0,2,1,2,5,1,lost,Oyo,25-34,2023-01-15
CUS01604,2023-11-29,9,271540.0,30171.11,28965.41,2,4.0,2.0,4,20860.0,214,0.222,4,4,4,12,1,at_risk,Lagos,25-34,2022-03-22
CUS01605,2023-10-11,12,280180.0,23348.33,8672.2,2,3.1666666666666665,2.5,6,4020.0,263,0.167,3,4,4,11,1,loyal,Lagos,35-44,2022-06-29
CUS01606,2022-11-10,2,80035.0,40017.5,0.0,0,3.5,5.5,2,17965.0,598,0.0,1,1,2,4,1,lost,Abuja,25-34,2022-10-10
CUS01607,2022-11-28,3,30825.0,10275.0,10913.85,2,1.6666666666666667,2.6666666666666665,1,2975.0,580,0.667,1,2,1,4,1,hibernating,Lagos,25-34,2022-04-27
CUS01608,2023-06-07,5,43135.0,8627.0,9866.72,1,4.0,3.6,2,3665.0,389,0.2,2,3,2,7,1,at_risk,Lagos,18-24,2022-09-29
CUS01609,2023-08-16,7,72645.0,10377.86,0.0,0,4.142857142857143,2.142857142857143,4,3055.0,319,0.0,3,3,2,8,1,at_risk,Kano,35-44,2022-12-24
CUS01610,2024-04-08,17,429890.0,25287.65,39480.07,1,3.764705882352941,3.0,6,46810.0,83,0.059,5,5,5,15,0,loyal,Delta,25-34,2023-04-20
CUS01611,2023-07-30,3,49335.0,16445.0,32948.75,3,2.0,3.0,2,2765.0,336,1.0,3,2,2,7,1,at_risk,Abuja,35-44,2022-10-21
CUS01612,2023-08-26,5,81050.0,16210.0,0.0,0,3.6,5.0,3,150.0,309,0.0,3,3,2,8,1,at_risk,Lagos,25-34,2023-03-26
CUS01613,2023-08-11,6,136010.0,22668.33,0.0,0,4.0,2.0,4,6690.0,324,0.0,3,3,3,9,1,loyal,Delta,18-24,2022-10-16
CUS01614,2024-03-18,18,263805.0,14655.83,12494.81,1,3.8333333333333335,4.444444444444445,6,20495.0,104,0.056,5,5,4,14,0,champion,Lagos,45-54,2022-08-02
CUS01615,2023-12-12,9,263430.0,29270.0,69913.22,1,3.7777777777777777,2.5555555555555554,6,14670.0,201,0.111,4,4,4,12,1,at_risk,Lagos,45-54,2023-06-17
CUS01616,2023-05-28,3,28035.0,9345.0,0.0,0,5.0,5.0,2,2665.0,399,0.0,2,2,1,5,1,hibernating,Delta,25-34,2023-05-08
CUS01617,2024-01-14,10,226550.0,22655.0,0.0,0,3.8,2.4,5,16050.0,168,0.0,4,4,4,12,0,loyal,Lagos,55+,2022-03-19
CUS01618,2023-08-26,9,106070.0,11785.56,0.0,0,4.0,1.7777777777777777,3,10830.0,309,0.0,3,4,3,10,1,at_risk,Imo,45-54,2022-10-10
CUS01619,2023-05-21,7,146885.0,20983.57,0.0,0,3.142857142857143,3.142857142857143,4,11815.0,406,0.0,2,3,3,8,1,at_risk,Oyo,18-24,2023-02-11
CUS01620,2022-04-28,2,17340.0,8670.0,15140.28,2,2.0,4.5,1,2060.0,794,1.0,1,1,1,3,1,hibernating,Imo,25-34,2022-03-27
CUS01621,2022-11-10,1,20640.0,20640.0,19814.31,1,3.0,3.0,1,5160.0,598,1.0,1,1,1,3,1,lost,Kano,25-34,2022-10-22
CUS01622,2023-11-25,15,396565.0,26437.67,15936.48,2,3.6666666666666665,4.866666666666666,7,24235.0,218,0.133,4,5,4,13,0,loyal,Rivers,25-34,2022-06-05
CUS01623,2023-10-22,5,95880.0,19176.0,10527.69,1,3.4,3.8,2,7120.0,252,0.2,3,3,2,8,1,at_risk,Anambra,35-44,2023-04-21
CUS01624,2022-12-31,2,14300.0,7150.0,0.0,0,3.5,3.5,2,1600.0,547,0.0,1,1,1,3,1,hibernating,Lagos,25-34,2022-06-07
CUS01625,2024-02-07,28,1894990.0,67678.21,139839.55000000002,4,3.8214285714285716,4.607142857142857,6,134310.0,144,0.143,4,5,5,14,0,champion,Lagos,45-54,2022-05-26
CUS01626,2022-07-05,2,25080.0,12540.0,8500.52,1,2.5,3.0,2,1320.0,726,0.5,1,1,1,3,1,lost,Abuja,35-44,2022-06-14
CUS01627,2023-12-09,9,355200.0,39466.67,34645.74,2,3.4444444444444446,4.111111111111111,3,15700.0,204,0.222,4,4,4,12,0,loyal,Abuja,18-24,2022-06-19
CUS01628,2023-03-30,3,26500.0,8833.33,8052.47,1,2.3333333333333335,2.3333333333333335,2,1100.0,458,0.333,2,2,1,5,1,hibernating,Lagos,35-44,2023-02-25
CUS01629,2023-03-29,4,231370.0,57842.5,0.0,0,3.75,2.0,2,5830.0,459,0.0,2,2,4,8,0,at_risk,Abuja,18-24,2022-04-17
CUS01630,2023-12-10,6,199680.0,33280.0,0.0,0,4.333333333333333,4.833333333333333,1,7220.0,203,0.0,4,3,3,10,1,loyal,Lagos,25-34,2023-02-04
CUS01631,2022-11-15,2,24700.0,12350.0,0.0,0,3.5,6.0,2,0.0,593,0.0,1,1,1,3,1,lost,Lagos,18-24,2022-10-23
CUS01632,2023-12-26,6,107600.0,17933.33,0.0,0,3.8333333333333335,1.6666666666666667,3,1900.0,187,0.0,4,3,3,10,0,loyal,Kano,45-54,2022-12-29
CUS01633,2023-05-11,9,179860.0,19984.44,0.0,0,4.222222222222222,2.4444444444444446,4,7240.0,416,0.0,2,4,3,9,1,at_risk,Anambra,25-34,2022-05-26
CUS01634,2022-09-27,1,9040.0,9040.0,0.0,0,4.0,2.0,1,2260.0,642,0.0,1,1,1,3,1,hibernating,Delta,25-34,2022-08-11
CUS01635,2024-02-04,9,137900.0,15322.22,9631.15,1,3.5555555555555554,2.7777777777777777,3,11500.0,147,0.111,4,4,3,11,0,at_risk,Lagos,18-24,2023-06-21
CUS01636,2023-04-20,2,61090.0,30545.0,16051.94,1,3.0,3.0,1,3010.0,437,0.5,2,1,2,5,1,hibernating,Lagos,45-54,2023-04-01
CUS01637,2023-10-01,9,325010.0,36112.22,24371.06,1,3.3333333333333335,2.4444444444444446,5,31490.0,273,0.111,3,4,4,11,1,loyal,Rivers,55+,2022-08-25
CUS01638,2024-01-12,6,391150.0,65191.67,0.0,0,4.0,2.6666666666666665,3,7650.0,170,0.0,4,3,4,11,0,at_risk,Enugu,18-24,2023-01-01
CUS01639,2023-03-08,1,8700.0,8700.0,0.0,0,3.0,1.0,1,0.0,480,0.0,2,1,1,4,1,hibernating,Kano,55+,2023-02-11
CUS01640,2022-09-07,2,25175.0,12587.5,0.0,0,2.0,2.0,2,1325.0,662,0.0,1,1,1,3,1,hibernating,Lagos,18-24,2022-03-12
CUS01641,2023-07-11,3,330560.0,110186.67,70881.84,1,3.3333333333333335,3.0,1,4440.0,355,0.333,3,2,4,9,1,at_risk,Lagos,35-44,2022-08-01
CUS01642,2022-09-11,1,119800.0,119800.0,0.0,0,5.0,3.0,1,0.0,658,0.0,1,1,3,5,1,lost,Kano,45-54,2022-01-10
CUS01643,2022-10-15,1,17385.0,17385.0,0.0,0,5.0,3.0,1,915.0,624,0.0,1,1,1,3,1,hibernating,Anambra,25-34,2022-03-27
CUS01644,2022-09-11,3,42390.0,14130.0,23197.73,2,3.0,1.3333333333333333,2,1710.0,658,0.667,1,2,2,5,1,hibernating,Kano,25-34,2022-08-02
CUS01645,2023-12-10,4,36575.0,9143.75,0.0,0,4.25,3.0,1,3125.0,203,0.0,4,2,2,8,1,at_risk,Oyo,18-24,2022-09-30
CUS01646,2023-03-17,3,106595.0,35531.67,0.0,0,3.6666666666666665,1.6666666666666667,1,6705.0,471,0.0,2,2,3,7,1,hibernating,Delta,35-44,2022-12-20
CUS01647,2023-11-02,17,577670.0,33980.59,8609.13,1,3.6470588235294117,2.764705882352941,7,69430.0,241,0.059,4,5,5,14,1,loyal,Lagos,45-54,2022-08-04
CUS01648,2024-06-01,12,674735.0,56227.92,61519.97,2,4.0,2.5833333333333335,5,40765.0,29,0.167,5,4,5,14,0,loyal,Enugu,35-44,2022-07-09
CUS01649,2022-08-07,1,4080.0,4080.0,0.0,0,3.0,6.0,1,1020.0,693,0.0,1,1,1,3,1,lost,Kano,45-54,2022-08-01
CUS01650,2024-04-30,16,130905.0,8181.56,22945.93,3,3.9375,2.25,4,8695.0,61,0.188,5,5,3,13,0,champion,Abuja,18-24,2023-03-13
CUS01651,2022-09-08,3,58855.0,19618.33,0.0,0,4.333333333333333,2.3333333333333335,2,5045.0,661,0.0,1,2,2,5,1,hibernating,Rivers,45-54,2022-04-13
CUS01652,2023-12-04,10,246215.0,24621.5,10521.37,1,3.5,2.1,4,14985.0,209,0.1,4,4,4,12,1,loyal,Enugu,18-24,2023-05-28
CUS01653,2024-05-24,12,207190.0,17265.83,0.0,0,4.083333333333333,4.583333333333333,3,7110.0,37,0.0,5,4,4,13,0,champion,Imo,35-44,2022-10-14
CUS01654,2022-02-27,1,7735.0,7735.0,5784.76,1,1.0,3.0,1,1365.0,854,1.0,1,1,1,3,1,lost,Oyo,25-34,2022-02-11
CUS01655,2023-03-15,3,50790.0,16930.0,8460.63,1,3.6666666666666665,3.3333333333333335,3,7810.0,473,0.333,2,2,2,6,1,hibernating,Imo,45-54,2023-02-03
CUS01656,2023-12-30,4,56645.0,14161.25,4873.21,1,3.5,2.75,4,1355.0,183,0.25,4,2,2,8,1,at_risk,Lagos,35-44,2022-08-21
CUS01657,2023-10-06,3,60660.0,20220.0,0.0,0,4.0,3.6666666666666665,3,340.0,268,0.0,3,2,2,7,1,at_risk,Lagos,55+,2023-06-27
CUS01658,2024-02-16,14,895780.0,63984.29,0.0,0,3.5,2.7857142857142856,4,83420.0,135,0.0,5,4,5,14,0,champion,Lagos,25-34,2023-02-03
CUS01659,2022-08-17,1,82600.0,82600.0,0.0,0,5.0,4.0,1,0.0,683,0.0,1,1,2,4,1,lost,Kano,35-44,2022-07-14
CUS01660,2023-05-27,1,4900.0,4900.0,4108.37,1,1.0,2.0,1,0.0,400,1.0,2,1,1,4,1,hibernating,Enugu,55+,2023-04-28
CUS01661,2023-07-05,2,37240.0,18620.0,0.0,0,4.5,3.5,2,1960.0,361,0.0,3,1,2,6,1,hibernating,Oyo,18-24,2023-06-07
CUS01662,2022-12-05,2,33820.0,16910.0,0.0,0,3.5,2.0,2,1780.0,573,0.0,1,1,1,3,1,hibernating,Lagos,18-24,2022-10-06
CUS01663,2023-07-07,7,514995.0,73570.71,181618.05,2,2.857142857142857,3.142857142857143,4,41005.0,359,0.286,3,3,5,11,1,at_risk,Kano,35-44,2022-12-24
CUS01664,2024-01-20,26,399790.0,15376.54,53590.03,5,3.6153846153846154,4.576923076923077,7,29410.0,162,0.192,4,5,4,13,0,champion,Abuja,18-24,2022-03-14
CUS01665,2024-02-15,18,209220.0,11623.33,10712.36,1,3.8333333333333335,2.388888888888889,7,9780.0,136,0.056,5,5,4,14,0,champion,Lagos,25-34,2022-10-28
CUS01666,2023-02-04,1,26280.0,26280.0,26121.92,1,3.0,1.0,1,2920.0,512,1.0,2,1,1,4,1,hibernating,Kano,55+,2023-01-13
CUS01667,2023-08-23,7,179285.0,25612.14,0.0,0,3.142857142857143,2.857142857142857,4,4015.0,312,0.0,3,3,3,9,1,at_risk,Kaduna,18-24,2023-03-25
CUS01668,2023-07-04,8,113590.0,14198.75,0.0,0,4.0,3.125,3,2810.0,362,0.0,3,3,3,9,1,at_risk,Lagos,35-44,2022-07-30
CUS01669,2023-02-24,1,41310.0,41310.0,36547.87,1,1.0,1.0,1,7290.0,492,1.0,2,1,2,5,1,hibernating,Imo,18-24,2023-02-05
CUS01670,2022-09-28,1,19760.0,19760.0,0.0,0,3.0,2.0,1,1040.0,641,0.0,1,1,1,3,1,hibernating,Rivers,35-44,2022-09-25
CUS01671,2023-02-11,2,28340.0,14170.0,0.0,0,4.5,2.5,2,4660.0,505,0.0,2,1,1,4,1,lost,Oyo,18-24,2023-01-25
CUS01672,2023-10-24,8,124225.0,15528.12,9225.67,1,3.625,2.625,6,3275.0,250,0.125,3,3,3,9,1,loyal,Abuja,25-34,2022-06-15
CUS01673,2024-03-10,12,179550.0,14962.5,25891.92,2,3.5833333333333335,4.666666666666667,5,12550.0,112,0.167,5,4,3,12,0,loyal,Lagos,25-34,2023-03-07
CUS01674,2023-04-11,4,113000.0,28250.0,4873.26,1,3.5,3.25,2,500.0,446,0.25,2,2,3,7,1,at_risk,Lagos,25-34,2022-07-25
CUS01675,2024-04-04,27,368050.0,13631.48,71535.76999999999,5,3.6666666666666665,4.444444444444445,8,26750.0,87,0.185,5,5,4,14,0,champion,Oyo,25-34,2023-03-01
CUS01676,2024-03-24,20,534235.0,26711.75,0.0,0,3.9,2.5,7,24365.0,98,0.0,5,5,5,15,0,champion,Imo,25-34,2022-06-28
CUS01677,2024-02-25,7,191905.0,27415.0,6192.48,1,3.5714285714285716,4.285714285714286,4,4995.0,126,0.143,5,3,3,11,0,loyal,Anambra,18-24,2023-01-07
CUS01678,2024-02-24,23,392620.0,17070.43,5654.58,2,4.043478260869565,4.3478260869565215,6,13080.0,127,0.087,5,5,4,14,0,champion,Kano,18-24,2022-03-10
CUS01679,2023-04-03,3,134850.0,44950.0,0.0,0,3.6666666666666665,2.6666666666666665,2,750.0,454,0.0,2,2,3,7,1,hibernating,Imo,18-24,2023-03-16
CUS01680,2023-11-12,9,115950.0,12883.33,0.0,0,4.444444444444445,2.7777777777777777,4,6750.0,231,0.0,4,4,3,11,1,loyal,Kaduna,25-34,2023-02-23
CUS01681,2024-03-16,15,317400.0,21160.0,34352.58,3,3.4,4.8,7,14000.0,106,0.2,5,5,4,14,0,champion,Lagos,35-44,2022-12-21
CUS01682,2023-06-23,2,15210.0,7605.0,0.0,0,4.5,5.0,2,1290.0,373,0.0,3,1,1,5,1,hibernating,Rivers,35-44,2023-05-26
CUS01683,2024-01-26,8,341035.0,42629.38,6422.08,2,3.625,2.875,4,12365.0,156,0.25,4,3,4,11,0,loyal,Abuja,18-24,2022-04-21
CUS01684,2022-11-24,5,201750.0,40350.0,11239.38,1,3.8,3.8,2,21250.0,584,0.2,1,3,3,7,1,at_risk,Kaduna,25-34,2022-02-24
CUS01685,2023-10-13,9,579550.0,64394.44,65549.75,2,3.6666666666666665,2.7777777777777777,5,24650.0,261,0.222,3,4,5,12,1,at_risk,Kano,35-44,2022-10-10
CUS01686,2024-06-06,12,179365.0,14947.08,20725.25,3,3.3333333333333335,1.9166666666666667,4,7235.0,24,0.25,5,4,3,12,0,loyal,Abuja,25-34,2022-07-06
CUS01687,2023-06-26,2,47200.0,23600.0,12206.87,1,2.0,1.0,1,0.0,370,0.5,3,1,2,6,1,lost,Kaduna,18-24,2023-06-15
CUS01688,2023-12-18,6,76820.0,12803.33,13265.13,1,3.6666666666666665,2.0,2,980.0,195,0.167,4,3,2,9,0,at_risk,Kaduna,45-54,2023-01-02
CUS01689,2024-02-12,8,580705.0,72588.12,150269.93000000002,3,2.5,2.0,3,45195.0,139,0.375,4,3,5,12,0,loyal,Anambra,45-54,2022-05-02
CUS01690,2022-11-19,2,46760.0,23380.0,25530.97,1,2.5,2.5,2,3440.0,589,0.5,1,1,2,4,1,lost,Lagos,35-44,2022-05-30
CUS01691,2022-11-18,3,43250.0,14416.67,17779.33,1,4.333333333333333,5.0,2,6850.0,590,0.333,1,2,2,5,1,hibernating,Oyo,25-34,2022-10-24
CUS01692,2024-02-09,23,322970.0,14042.17,7649.77,1,3.739130434782609,2.130434782608696,6,29630.0,142,0.043,4,5,4,13,0,champion,Rivers,35-44,2022-05-21
CUS01693,2024-03-17,28,608000.0,21714.29,80708.81,7,3.142857142857143,2.5714285714285716,7,43100.0,105,0.25,5,5,5,15,0,champion,Lagos,18-24,2022-03-06
CUS01694,2023-05-28,3,79120.0,26373.33,0.0,0,3.6666666666666665,2.3333333333333335,1,1080.0,399,0.0,2,2,2,6,1,hibernating,Lagos,25-34,2023-05-10
CUS01695,2023-05-23,2,20200.0,10100.0,2567.62,1,3.5,3.0,2,0.0,404,0.5,2,1,1,4,1,lost,Oyo,18-24,2023-05-03
CUS01696,2022-07-12,2,136085.0,68042.5,0.0,0,2.0,4.5,2,1215.0,719,0.0,1,1,3,5,1,lost,Oyo,45-54,2022-06-13
CUS01697,2024-05-22,34,608890.0,17908.53,52018.88,5,3.6176470588235294,2.4411764705882355,8,46210.0,39,0.147,5,5,5,15,0,champion,Anambra,18-24,2023-05-13
CUS01698,2023-08-15,9,153520.0,17057.78,7534.22,1,3.888888888888889,2.7777777777777777,4,16680.0,320,0.111,3,4,3,10,1,loyal,Abuja,25-34,2022-01-08
CUS01699,2024-05-10,15,253870.0,16924.67,66906.12,6,3.4,2.066666666666667,7,19330.0,51,0.4,5,5,4,14,0,champion,Enugu,18-24,2022-06-13
CUS01700,2023-12-22,29,1040740.0,35887.59,125424.81,3,3.4827586206896552,2.7241379310344827,7,82260.0,191,0.103,4,5,5,14,0,champion,Kano,25-34,2022-07-12
CUS01701,2023-07-04,8,396965.0,49620.62,6002.44,1,3.25,3.125,4,44335.0,362,0.125,3,3,4,10,1,at_risk,Lagos,45-54,2022-05-08
CUS01702,2023-04-26,7,86615.0,12373.57,8416.17,1,3.7142857142857144,4.571428571428571,3,12285.0,431,0.143,2,3,2,7,1,at_risk,Imo,18-24,2022-04-06
CUS01703,2022-11-20,3,113050.0,37683.33,0.0,0,4.333333333333333,2.0,3,5950.0,588,0.0,1,2,3,6,1,hibernating,Abuja,18-24,2022-07-20
CUS01704,2023-09-27,8,119730.0,14966.25,39261.41,2,3.875,4.25,4,6770.0,277,0.25,3,3,3,9,1,loyal,Lagos,25-34,2022-01-03
CUS01705,2023-11-30,6,163270.0,27211.67,0.0,0,4.0,2.6666666666666665,4,10030.0,213,0.0,4,3,3,10,1,at_risk,Lagos,35-44,2022-02-21
CUS01706,2024-03-27,19,1137030.0,59843.68,258454.0,5,3.3684210526315788,2.8947368421052633,6,94170.0,95,0.263,5,5,5,15,0,champion,Abuja,25-34,2023-05-16
CUS01707,2024-02-29,27,440130.0,16301.11,41204.7,4,3.4814814814814814,2.185185185185185,5,22370.0,122,0.148,5,5,5,15,0,champion,Oyo,25-34,2023-06-25
CUS01708,2023-09-15,4,100110.0,25027.5,0.0,0,4.75,2.5,2,3790.0,289,0.0,3,2,3,8,1,at_risk,Lagos,25-34,2023-05-09
CUS01709,2023-07-10,4,320600.0,80150.0,134384.43,1,3.5,2.5,3,23900.0,356,0.25,3,2,4,9,1,at_risk,Lagos,18-24,2022-08-04
CUS01710,2023-09-28,5,55840.0,11168.0,0.0,0,4.0,2.6,3,3060.0,276,0.0,3,3,2,8,1,at_risk,Abuja,25-34,2023-06-27
CUS01711,2022-12-15,3,64645.0,21548.33,0.0,0,3.3333333333333335,3.6666666666666665,1,1455.0,563,0.0,1,2,2,5,1,hibernating,Kaduna,45-54,2022-11-19
CUS01712,2023-08-13,6,484640.0,80773.33,0.0,0,3.6666666666666665,2.8333333333333335,3,35760.0,322,0.0,3,3,5,11,1,at_risk,Rivers,35-44,2022-03-07
CUS01713,2022-06-18,3,66160.0,22053.33,0.0,0,3.6666666666666665,2.6666666666666665,2,5140.0,743,0.0,1,2,2,5,1,hibernating,Imo,25-34,2022-05-13
CUS01714,2023-04-15,2,23505.0,11752.5,6536.82,1,2.0,3.0,2,395.0,442,0.5,2,1,1,4,1,hibernating,Oyo,18-24,2022-06-11
CUS01715,2024-03-04,22,839695.0,38167.95,44001.04,3,3.8181818181818183,2.6363636363636362,8,37305.0,118,0.136,5,5,5,15,0,champion,Abuja,18-24,2023-06-19
CUS01716,2024-03-25,20,975235.0,48761.75,193134.74,3,3.55,4.05,7,65265.0,97,0.15,5,5,5,15,0,champion,Anambra,25-34,2023-05-03
CUS01717,2023-12-30,6,56455.0,9409.17,9340.57,2,3.8333333333333335,2.0,3,1545.0,183,0.333,4,3,2,9,0,loyal,Delta,45-54,2022-01-18
CUS01718,2023-10-20,16,353085.0,22067.81,49145.79,7,2.625,2.25,7,34715.0,254,0.438,3,5,4,12,1,loyal,Oyo,45-54,2023-01-02
CUS01719,2024-05-18,33,758635.0,22988.94,81355.56,7,3.696969696969697,2.5454545454545454,6,22065.0,43,0.212,5,5,5,15,0,champion,Abuja,25-34,2023-05-27
CUS01720,2022-09-08,2,21820.0,10910.0,0.0,0,4.0,2.0,1,4380.0,661,0.0,1,1,1,3,1,lost,Kaduna,25-34,2022-03-08
CUS01721,2023-07-02,3,29650.0,9883.33,12194.92,1,2.3333333333333335,2.0,2,450.0,364,0.333,3,2,1,6,1,at_risk,Kano,35-44,2022-04-07
CUS01722,2024-04-06,11,174845.0,15895.0,49253.6,3,3.4545454545454546,2.909090909090909,6,12155.0,85,0.273,5,4,3,12,0,loyal,Kaduna,25-34,2022-09-11
CUS01723,2022-07-03,3,145780.0,48593.33,0.0,0,4.0,2.6666666666666665,3,12920.0,728,0.0,1,2,3,6,1,at_risk,Oyo,55+,2022-01-01
CUS01724,2022-10-06,2,21915.0,10957.5,6640.26,1,3.5,3.0,1,685.0,633,0.5,1,1,1,3,1,lost,Rivers,35-44,2022-06-01
CUS01725,2023-12-04,8,176655.0,22081.88,0.0,0,4.0,2.75,5,3645.0,209,0.0,4,3,3,10,1,at_risk,Anambra,35-44,2023-05-04
CUS01726,2023-05-20,1,23300.0,23300.0,0.0,0,5.0,4.0,1,0.0,407,0.0,2,1,1,4,1,lost,Oyo,18-24,2023-04-25
CUS01727,2023-10-06,8,84345.0,10543.12,8765.65,2,3.25,5.125,2,2655.0,268,0.25,3,3,2,8,1,at_risk,Lagos,18-24,2023-06-13
CUS01728,2024-06-03,29,492740.0,16991.03,60797.68,7,3.3793103448275863,2.5172413793103448,8,40260.0,27,0.241,5,5,5,15,0,champion,Delta,45-54,2022-07-26
CUS01729,2023-11-01,9,669665.0,74407.22,107935.29,1,4.222222222222222,4.111111111111111,5,34835.0,242,0.111,4,4,5,13,1,at_risk,Lagos,35-44,2023-02-05
CUS01730,2022-11-02,2,9680.0,4840.0,0.0,0,4.0,2.0,1,720.0,606,0.0,1,1,1,3,1,lost,Rivers,35-44,2022-09-25
CUS01731,2022-10-17,1,39800.0,39800.0,0.0,0,5.0,3.0,1,0.0,622,0.0,1,1,2,4,1,lost,Lagos,25-34,2022-06-12
CUS01732,2022-11-21,1,3610.0,3610.0,0.0,0,5.0,4.0,1,190.0,587,0.0,1,1,1,3,1,lost,Kano,35-44,2022-10-23
CUS01733,2023-12-20,7,294315.0,42045.0,5273.42,1,3.4285714285714284,2.5714285714285716,4,11785.0,193,0.143,4,3,4,11,0,loyal,Oyo,25-34,2022-09-26
CUS01734,2023-10-06,13,1016055.0,78158.08,0.0,0,3.8461538461538463,2.230769230769231,4,35245.0,268,0.0,3,4,5,12,1,loyal,Delta,35-44,2022-08-02
CUS01735,2023-06-14,6,166855.0,27809.17,3870.75,1,3.6666666666666665,2.5,6,22945.0,382,0.167,2,3,3,8,0,at_risk,Anambra,25-34,2022-05-30
CUS01736,2024-05-10,34,491880.0,14467.06,67632.31,9,3.235294117647059,2.176470588235294,7,25120.0,51,0.265,5,5,5,15,0,champion,Kano,25-34,2022-02-13
CUS01737,2024-05-01,12,306655.0,25554.58,17035.89,1,4.083333333333333,2.25,4,34145.0,60,0.083,5,4,4,13,0,champion,Rivers,18-24,2023-06-24
CUS01738,2024-05-03,25,486230.0,19449.2,11385.01,3,3.36,5.16,7,13170.0,58,0.12,5,5,5,15,0,champion,Lagos,18-24,2022-03-16
CUS01739,2022-12-29,3,45320.0,15106.67,0.0,0,3.6666666666666665,2.3333333333333335,1,3180.0,549,0.0,1,2,2,5,1,hibernating,Imo,45-54,2022-11-23
CUS01740,2024-01-01,14,341835.0,24416.79,123870.76999999999,5,3.357142857142857,2.9285714285714284,7,41365.0,181,0.357,4,4,4,12,0,loyal,Lagos,35-44,2022-03-15
CUS01741,2023-12-27,16,314110.0,19631.88,34440.16,2,3.0625,2.5,6,18790.0,186,0.125,4,5,4,13,0,loyal,Oyo,18-24,2022-10-27
CUS01742,2023-04-21,2,31700.0,15850.0,0.0,0,3.5,2.0,2,0.0,436,0.0,2,1,1,4,1,hibernating,Kano,45-54,2022-12-03
CUS01743,2024-05-19,14,455795.0,32556.79,98148.82999999999,2,3.5714285714285716,2.0714285714285716,8,24305.0,42,0.143,5,4,5,14,0,loyal,Imo,45-54,2022-11-24
CUS01744,2024-05-24,18,331045.0,18391.39,0.0,0,3.6666666666666665,2.7222222222222223,5,20655.0,37,0.0,5,5,4,14,0,champion,Kano,35-44,2023-06-05
CUS01745,2024-02-12,27,693365.0,25680.19,12050.460000000001,2,3.814814814814815,2.4814814814814814,7,40335.0,139,0.074,4,5,5,14,0,champion,Lagos,25-34,2022-06-26
CUS01746,2022-03-13,2,15000.0,7500.0,0.0,0,3.5,2.5,2,0.0,840,0.0,1,1,1,3,1,lost,Lagos,25-34,2022-02-20
CUS01747,2023-04-25,1,175700.0,175700.0,0.0,0,4.0,3.0,1,0.0,432,0.0,2,1,3,6,1,lost,Abuja,35-44,2023-04-19
CUS01748,2023-10-25,9,380680.0,42297.78,2340.76,1,3.888888888888889,2.111111111111111,7,2820.0,249,0.111,4,4,4,12,1,at_risk,Kaduna,25-34,2022-05-21
CUS01749,2024-05-10,13,475595.0,36584.23,22212.66,1,3.923076923076923,1.8461538461538463,5,22505.0,51,0.077,5,4,5,14,0,champion,Kaduna,45-54,2022-02-15
CUS01750,2022-11-24,2,32230.0,16115.0,0.0,0,4.5,2.0,1,3970.0,584,0.0,1,1,1,3,1,hibernating,Enugu,18-24,2022-01-24
CUS01751,2023-06-06,9,147850.0,16427.78,11289.41,1,4.0,4.666666666666667,5,11650.0,390,0.111,2,4,3,9,1,at_risk,Kano,18-24,2022-10-06
CUS01752,2024-05-28,13,236625.0,18201.92,0.0,0,3.6923076923076925,2.6153846153846154,6,20175.0,33,0.0,5,4,4,13,0,loyal,Lagos,25-34,2023-05-11
CUS01753,2022-10-23,1,2755.0,2755.0,0.0,0,4.0,4.0,1,145.0,616,0.0,1,1,1,3,1,hibernating,Oyo,55+,2022-06-11
CUS01754,2022-09-29,2,15690.0,7845.0,4660.59,1,2.5,4.0,1,1710.0,640,0.5,1,1,1,3,1,lost,Lagos,18-24,2022-05-01
CUS01755,2023-10-24,10,572685.0,57268.5,114384.0,2,4.0,4.1,4,19015.0,250,0.2,3,4,5,12,0,loyal,Abuja,25-34,2022-06-26
CUS01756,2024-02-13,8,67560.0,8445.0,6192.96,1,3.25,2.0,4,6340.0,138,0.125,5,3,2,10,0,loyal,Abuja,18-24,2022-07-14
