customer_id,segment,state,preferred_category,preferred_channel,preferred_payment,registration_date,age_group,n_orders,last_purchase_date,churned
CUS01558,lost,Anambra,Fashion,Mobile App,Card,2023-05-13,25-34,2,2022-09-05,1
CUS01559,loyal,Oyo,Beauty & Personal Care,Mobile App,Pay on Delivery,2022-09-02,35-44,15,2024-04-03,0
CUS01560,loyal,Rivers,Home & Kitchen,Mobile App,Bank Transfer,2022-04-25,35-44,14,2024-03-05,0
CUS01561,hibernating,Delta,Fashion,Mobile App,Bank Transfer,2022-11-14,18-24,1,2023-02-01,1
CUS01562,lost,Abuja,Electronics,Mobile App,Bank Transfer,2023-03-07,25-34,1,2022-11-25,1
CUS01563,loyal,Abuja,Sports & Outdoors,Mobile App,Card,2023-06-11,25-34,8,2024-04-12,0
CUS01564,loyal,Lagos,Food & Groceries,Web,Pay on Delivery,2022-08-06,25-34,8,2023-11-21,1
CUS01565,loyal,Oyo,Books & Media,Mobile App,Card,2022-02-10,35-44,15,2023-10-06,1
CUS01566,at_risk,Lagos,Electronics,Social Commerce,Pay on Delivery,2022-06-05,25-34,4,2023-10-16,1
CUS01567,lost,Lagos,Fashion,Mobile App,Bank Transfer,2023-01-31,25-34,2,2022-05-14,1
CUS01568,at_risk,Lagos,Beauty & Personal Care,Mobile App,Bank Transfer,2022-12-10,25-34,7,2024-01-14,0
CUS01569,lost,Imo,Fashion,Mobile App,Card,2022-01-17,25-34,1,2022-05-03,1
CUS01570,at_risk,Rivers,Electronics,Mobile App,Bank Transfer,2023-01-27,25-34,5,2023-08-21,1
CUS01571,loyal,Lagos,Electronics,Mobile App,Card,2023-01-07,18-24,8,2024-04-17,0
CUS01572,loyal,Lagos,Fashion,Web,Card,2022-09-23,55+,17,2024-05-03,0
CUS01573,lost,Lagos,Fashion,Social Commerce,Wallet,2022-09-26,45-54,2,2022-05-01,1
CUS01574,at_risk,Lagos,Food & Groceries,Social Commerce,Pay on Delivery,2022-03-20,25-34,8,2024-01-28,0
CUS01575,lost,Anambra,Home & Kitchen,Mobile App,Bank Transfer,2022-11-07,35-44,2,2022-02-11,1
CUS01576,champion,Kano,Electronics,Mobile App,Pay on Delivery,2022-06-24,25-34,15,2024-02-04,0
CUS01577,loyal,Kano,Electronics,Mobile App,Pay on Delivery,2022-08-01,18-24,9,2023-12-04,1
CUS01578,at_risk,Lagos,Electronics,Mobile App,Wallet,2022-03-30,45-54,4,2024-01-14,0
CUS01579,loyal,Rivers,Fashion,Web,Pay on Delivery,2023-04-01,18-24,12,2024-02-24,0
CUS01580,at_risk,Kaduna,Fashion,Web,Pay on Delivery,2023-06-02,25-34,5,2024-01-16,0
CUS01581,champion,Anambra,Baby & Kids,Web,Bank Transfer,2022-12-20,18-24,27,2024-05-10,0
CUS01582,at_risk,Enugu,Fashion,Social Commerce,Bank Transfer,2022-05-01,35-44,7,2023-10-13,1
CUS01583,hibernating,Rivers,Fashion,Mobile App,Bank Transfer,2022-01-02,18-24,1,2022-09-24,1
CUS01584,loyal,Anambra,Beauty & Personal Care,Mobile App,Pay on Delivery,2023-05-29,18-24,7,2024-03-25,0
CUS01585,at_risk,Rivers,Sports & Outdoors,Social Commerce,Bank Transfer,2023-02-25,25-34,4,2023-06-18,1
CUS01586,hibernating,Lagos,Food & Groceries,Mobile App,Pay on Delivery,2023-03-20,18-24,3,2023-05-03,1
CUS01587,hibernating,Abuja,Fashion,Web,Wallet,2023-06-15,25-34,1,2022-10-20,1
CUS01588,loyal,Delta,Fashion,Mobile App,Bank Transfer,2022-10-19,25-34,15,2024-01-06,0
CUS01589,at_risk,Kaduna,Electronics,Web,Card,2022-06-13,18-24,3,2024-02-17,0
CUS01590,champion,Delta,Food & Groceries,Web,Bank Transfer,2023-05-16,45-54,23,2024-04-09,0
CUS01591,hibernating,Oyo,Sports & Outdoors,Web,Card,2022-08-06,25-34,1,2023-01-16,1
CUS01592,champion,Enugu,Fashion,Mobile App,Bank Transfer,2022-12-19,25-34,19,2024-05-24,0
CUS01593,loyal,Delta,Fashion,Web,Card,2023-05-20,35-44,13,2024-06-04,0
CUS01594,at_risk,Anambra,Food & Groceries,Web,Bank Transfer,2022-01-28,25-34,5,2023-11-07,1
CUS01595,at_risk,Lagos,Beauty & Personal Care,Mobile App,Bank Transfer,2023-02-28,35-44,5,2024-01-25,0
CUS01596,hibernating,Oyo,Home & Kitchen,Mobile App,Pay on Delivery,2022-06-23,25-34,3,2023-01-31,1
CUS01597,loyal,Kano,Electronics,Mobile App,Pay on Delivery,2023-06-02,18-24,13,2024-01-03,0
CUS01598,champion,Rivers,Electronics,Web,Wallet,2022-09-12,25-34,30,2024-04-13,0
CUS01599,lost,Lagos,Fashion,Mobile App,Pay on Delivery,2022-06-26,45-54,2,2022-01-21,1
CUS01600,lost,Oyo,Fashion,Mobile App,Card,2022-06-09,18-24,1,2022-03-07,1
CUS01601,at_risk,Anambra,Fashion,Web,Bank Transfer,2023-06-15,18-24,6,2024-01-08,0
CUS01602,at_risk,Lagos,Books & Media,Social Commerce,Wallet,2022-11-20,25-34,5,2023-09-10,1
CUS01603,lost,Oyo,Beauty & Personal Care,Mobile App,Pay on Delivery,2023-01-15,25-34,2,2022-05-21,1
CUS01604,at_risk,Lagos,Baby & Kids,Social Commerce,Card,2022-03-22,25-34,9,2023-12-31,1
CUS01605,loyal,Lagos,Fashion,Mobile App,Wallet,2022-06-29,35-44,12,2023-10-19,1
CUS01606,lost,Abuja,Electronics,Web,Pay on Delivery,2022-10-10,25-34,2,2022-11-12,1
CUS01607,hibernating,Lagos,Food & Groceries,Mobile App,Card,2022-04-27,25-34,3,2022-12-28,1
CUS01608,at_risk,Lagos,Food & Groceries,Social Commerce,Pay on Delivery,2022-09-29,18-24,5,2023-07-21,1
CUS01609,at_risk,Kano,Beauty & Personal Care,Mobile App,Bank Transfer,2022-12-24,35-44,7,2023-09-18,1
CUS01610,loyal,Delta,Fashion,Mobile App,Wallet,2023-04-20,25-34,17,2024-04-10,0
CUS01611,at_risk,Abuja,Food & Groceries,Mobile App,Card,2022-10-21,35-44,3,2023-09-10,1
CUS01612,at_risk,Lagos,Electronics,Mobile App,Pay on Delivery,2023-03-26,25-34,5,2023-10-22,1
CUS01613,loyal,Delta,Baby & Kids,Social Commerce,Bank Transfer,2022-10-16,18-24,6,2023-10-21,1
CUS01614,champion,Lagos,Food & Groceries,Mobile App,Pay on Delivery,2022-08-02,45-54,18,2024-04-02,0
CUS01615,at_risk,Lagos,Sports & Outdoors,Social Commerce,Card,2023-06-17,45-54,9,2023-12-13,1
CUS01616,hibernating,Delta,Food & Groceries,Web,Pay on Delivery,2023-05-08,25-34,3,2023-04-23,1
CUS01617,loyal,Lagos,Fashion,Mobile App,Bank Transfer,2022-03-19,55+,10,2024-03-24,0
CUS01618,at_risk,Imo,Fashion,Mobile App,Card,2022-10-10,45-54,9,2023-11-29,1
CUS01619,at_risk,Oyo,Food & Groceries,Social Commerce,Bank Transfer,2023-02-11,18-24,7,2023-06-08,1
CUS01620,hibernating,Imo,Books & Media,Social Commerce,Pay on Delivery,2022-03-27,25-34,2,2023-02-03,1
CUS01621,lost,Kano,Fashion,Social Commerce,Pay on Delivery,2022-10-22,25-34,1,2022-02-19,1
CUS01622,loyal,Rivers,Baby & Kids,Mobile App,Pay on Delivery,2022-06-05,25-34,15,2024-04-04,0
CUS01623,at_risk,Anambra,Fashion,Mobile App,Pay on Delivery,2023-04-21,35-44,5,2023-10-29,1
CUS01624,hibernating,Lagos,Sports & Outdoors,Social Commerce,Bank Transfer,2022-06-07,25-34,2,2023-02-05,1
CUS01625,champion,Lagos,Electronics,Web,Pay on Delivery,2022-05-26,45-54,28,2024-03-03,0
CUS01626,lost,Abuja,Electronics,Mobile App,Bank Transfer,2022-06-14,35-44,2,2022-10-29,1
CUS01627,loyal,Abuja,Fashion,Social Commerce,Pay on Delivery,2022-06-19,18-24,9,2024-04-20,0
CUS01628,hibernating,Lagos,Sports & Outdoors,Mobile App,Card,2023-02-25,35-44,3,2023-04-12,1
CUS01629,at_risk,Abuja,Food & Groceries,Social Commerce,Card,2022-04-17,18-24,4,2024-01-16,0
CUS01630,loyal,Lagos,Home & Kitchen,Mobile App,Pay on Delivery,2023-02-04,25-34,6,2023-12-26,1
CUS01631,lost,Lagos,Fashion,Mobile App,Pay on Delivery,2022-10-23,18-24,2,2022-05-15,1
CUS01632,loyal,Kano,Sports & Outdoors,Mobile App,Card,2022-12-29,45-54,6,2024-04-17,0
CUS01633,at_risk,Anambra,Home & Kitchen,Social Commerce,Card,2022-05-26,25-34,9,2023-07-03,1
CUS01634,hibernating,Delta,Books & Media,Web,Card,2022-08-11,25-34,1,2022-12-21,1
CUS01635,at_risk,Lagos,Fashion,Web,Wallet,2023-06-21,18-24,9,2024-02-23,0
CUS01636,hibernating,Lagos,Fashion,Mobile App,Card,2023-04-01,45-54,2,2022-11-22,1
CUS01637,loyal,Rivers,Fashion,Mobile App,Bank Transfer,2022-08-25,55+,9,2023-10-09,1
CUS01638,at_risk,Enugu,Electronics,Mobile App,Bank Transfer,2023-01-01,18-24,6,2024-02-09,0
CUS01639,hibernating,Kano,Food & Groceries,Web,Bank Transfer,2023-02-11,55+,1,2022-11-27,1
CUS01640,hibernating,Lagos,Food & Groceries,Mobile App,Card,2022-03-12,18-24,2,2022-12-21,1
CUS01641,at_risk,Lagos,Electronics,Web,Wallet,2022-08-01,35-44,3,2023-11-15,1
CUS01642,lost,Kano,Fashion,Mobile App,Card,2022-01-10,45-54,1,2022-12-26,1
CUS01643,hibernating,Anambra,Fashion,Web,Bank Transfer,2022-03-27,25-34,1,2023-01-07,1
CUS01644,hibernating,Kano,Fashion,Mobile App,Wallet,2022-08-02,25-34,3,2022-10-14,1
CUS01645,at_risk,Oyo,Beauty & Personal Care,Web,Card,2022-09-30,18-24,4,2023-12-29,1
CUS01646,hibernating,Delta,Sports & Outdoors,Mobile App,Wallet,2022-12-20,35-44,3,2023-04-03,1
CUS01647,loyal,Lagos,Fashion,Mobile App,Card,2022-08-04,45-54,17,2023-12-29,1
CUS01648,loyal,Enugu,Electronics,Social Commerce,Card,2022-07-09,35-44,12,2024-06-12,0
CUS01649,lost,Kano,Beauty & Personal Care,Web,Pay on Delivery,2022-08-01,45-54,1,2022-08-28,1
CUS01650,champion,Abuja,Beauty & Personal Care,Web,Bank Transfer,2023-03-13,18-24,16,2024-05-18,0
CUS01651,hibernating,Rivers,Fashion,Social Commerce,Card,2022-04-13,45-54,3,2022-11-28,1
CUS01652,loyal,Enugu,Beauty & Personal Care,Mobile App,Wallet,2023-05-28,18-24,10,2023-12-17,1
CUS01653,champion,Imo,Fashion,Mobile App,Pay on Delivery,2022-10-14,35-44,12,2024-06-06,0
CUS01654,lost,Oyo,Electronics,Mobile App,Bank Transfer,2022-02-11,25-34,1,2022-02-02,1
CUS01655,hibernating,Imo,Home & Kitchen,Mobile App,Card,2023-02-03,45-54,3,2023-03-16,1
CUS01656,at_risk,Lagos,Food & Groceries,Web,Wallet,2022-08-21,35-44,4,2023-12-31,1
CUS01657,at_risk,Lagos,Beauty & Personal Care,Mobile App,Bank Transfer,2023-06-27,55+,3,2023-10-13,1
CUS01658,champion,Lagos,Electronics,Mobile App,Card,2023-02-03,25-34,14,2024-04-08,0
CUS01659,lost,Kano,Fashion,Web,Card,2022-07-14,35-44,1,2022-10-23,1
CUS01660,hibernating,Enugu,Fashion,Web,Bank Transfer,2023-04-28,55+,1,2022-12-20,1
CUS01661,hibernating,Oyo,Fashion,Mobile App,Bank Transfer,2023-06-07,18-24,2,2023-02-09,1
CUS01662,hibernating,Lagos,Fashion,Mobile App,Bank Transfer,2022-10-06,18-24,2,2023-02-08,1
CUS01663,at_risk,Kano,Electronics,Mobile App,Card,2022-12-24,35-44,7,2023-09-14,1
CUS01664,champion,Abuja,Food & Groceries,Web,Pay on Delivery,2022-03-14,18-24,26,2024-02-04,0
CUS01665,champion,Lagos,Books & Media,Mobile App,Bank Transfer,2022-10-28,25-34,18,2024-02-22,0
CUS01666,hibernating,Kano,Sports & Outdoors,Mobile App,Wallet,2023-01-13,55+,1,2022-12-25,1
CUS01667,at_risk,Kaduna,Fashion,Mobile App,Bank Transfer,2023-03-25,18-24,7,2023-10-08,1
CUS01668,at_risk,Lagos,Beauty & Personal Care,Mobile App,Card,2022-07-30,35-44,8,2023-08-04,1
CUS01669,hibernating,Imo,Electronics,Mobile App,Bank Transfer,2023-02-05,18-24,1,2022-12-01,1
CUS01670,hibernating,Rivers,Fashion,Mobile App,Bank Transfer,2022-09-25,35-44,1,2023-05-23,1
CUS01671,lost,Oyo,Beauty & Personal Care,Mobile App,Card,2023-01-25,18-24,2,2022-06-20,1
CUS01672,loyal,Abuja,Food & Groceries,Mobile App,Card,2022-06-15,25-34,8,2023-11-14,1
CUS01673,loyal,Lagos,Baby & Kids,Mobile App,Pay on Delivery,2023-03-07,25-34,12,2024-05-05,0
CUS01674,at_risk,Lagos,Food & Groceries,Web,Bank Transfer,2022-07-25,25-34,4,2023-09-02,1
CUS01675,champion,Oyo,Food & Groceries,Mobile App,Pay on Delivery,2023-03-01,25-34,27,2024-04-23,0
CUS01676,champion,Imo,Food & Groceries,Social Commerce,Card,2022-06-28,25-34,20,2024-06-11,0
CUS01677,loyal,Anambra,Sports & Outdoors,Web,Pay on Delivery,2023-01-07,18-24,7,2024-05-30,0
CUS01678,champion,Kano,Food & Groceries,Mobile App,Pay on Delivery,2022-03-10,18-24,23,2024-03-26,0
CUS01679,hibernating,Imo,Electronics,Mobile App,Bank Transfer,2023-03-16,18-24,3,2022-09-04,1
CUS01680,loyal,Kaduna,Fashion,Web,Bank Transfer,2023-02-23,25-34,9,2023-11-18,1
CUS01681,champion,Lagos,Food & Groceries,Mobile App,Pay on Delivery,2022-12-21,35-44,15,2024-05-07,0
CUS01682,hibernating,Rivers,Food & Groceries,Social Commerce,Pay on Delivery,2023-05-26,35-44,2,2022-11-07,1
CUS01683,loyal,Abuja,Beauty & Personal Care,Mobile App,Wallet,2022-04-21,18-24,8,2024-04-28,0
CUS01684,at_risk,Kaduna,Food & Groceries,Mobile App,Pay on Delivery,2022-02-24,25-34,5,2023-07-09,1
CUS01685,at_risk,Kano,Electronics,Mobile App,Card,2022-10-10,35-44,9,2023-11-02,1
CUS01686,loyal,Abuja,Beauty & Personal Care,Web,Card,2022-07-06,25-34,12,2024-06-16,0
CUS01687,lost,Kaduna,Food & Groceries,Web,Card,2023-06-15,18-24,2,2022-10-08,1
CUS01688,at_risk,Kaduna,Food & Groceries,Mobile App,Wallet,2023-01-02,45-54,6,2024-02-07,0
CUS01689,loyal,Anambra,Electronics,Mobile App,Wallet,2022-05-02,45-54,8,2024-06-07,0
CUS01690,lost,Lagos,Sports & Outdoors,Mobile App,Bank Transfer,2022-05-30,35-44,2,2022-11-23,1
CUS01691,hibernating,Oyo,Food & Groceries,Mobile App,Pay on Delivery,2022-10-24,25-34,3,2022-09-01,1
CUS01692,champion,Rivers,Beauty & Personal Care,Mobile App,Card,2022-05-21,35-44,23,2024-05-09,0
CUS01693,champion,Lagos,Fashion,Mobile App,Card,2022-03-06,18-24,28,2024-03-21,0
CUS01694,hibernating,Lagos,Home & Kitchen,Mobile App,Card,2023-05-10,25-34,3,2023-03-21,1
CUS01695,lost,Oyo,Beauty & Personal Care,Web,Bank Transfer,2023-05-03,18-24,2,2022-12-06,1
CUS01696,lost,Oyo,Electronics,Mobile App,Pay on Delivery,2022-06-13,45-54,2,2022-05-06,1
CUS01697,champion,Anambra,Fashion,Web,Bank Transfer,2023-05-13,18-24,34,2024-06-06,0
CUS01698,loyal,Abuja,Baby & Kids,Web,Wallet,2022-01-08,25-34,9,2023-11-24,1
CUS01699,champion,Enugu,Baby & Kids,Mobile App,Card,2022-06-13,18-24,15,2024-06-23,0
CUS01700,champion,Kano,Fashion,Mobile App,Card,2022-07-12,25-34,29,2024-02-12,0
CUS01701,at_risk,Lagos,Electronics,Web,Bank Transfer,2022-05-08,45-54,8,2023-07-17,1
CUS01702,at_risk,Imo,Beauty & Personal Care,Social Commerce,Pay on Delivery,2022-04-06,18-24,7,2023-09-11,1
CUS01703,hibernating,Abuja,Electronics,Web,Bank Transfer,2022-07-20,18-24,3,2023-02-15,1
CUS01704,loyal,Lagos,Sports & Outdoors,Web,Pay on Delivery,2022-01-03,25-34,8,2023-11-01,1
CUS01705,at_risk,Lagos,Beauty & Personal Care,Mobile App,Card,2022-02-21,35-44,6,2023-12-06,1
CUS01706,champion,Abuja,Electronics,Web,Bank Transfer,2023-05-16,25-34,19,2024-04-29,0
CUS01707,champion,Oyo,Fashion,Web,Card,2023-06-25,25-34,27,2024-03-22,0
CUS01708,at_risk,Lagos,Sports & Outdoors,Web,Bank Transfer,2023-05-09,25-34,4,2023-11-21,1
CUS01709,at_risk,Lagos,Electronics,Mobile App,Bank Transfer,2022-08-04,18-24,4,2023-11-29,1
CUS01710,at_risk,Abuja,Home & Kitchen,Mobile App,Card,2023-06-27,25-34,5,2023-10-31,1
CUS01711,hibernating,Kaduna,Fashion,Web,Bank Transfer,2022-11-19,45-54,3,2022-10-02,1
CUS01712,at_risk,Rivers,Electronics,Social Commerce,Bank Transfer,2022-03-07,35-44,6,2023-08-21,1
CUS01713,hibernating,Imo,Beauty & Personal Care,Mobile App,Card,2022-05-13,25-34,3,2022-09-22,1
CUS01714,hibernating,Oyo,Electronics,Mobile App,Bank Transfer,2022-06-11,18-24,2,2023-05-29,1
CUS01715,champion,Abuja,Sports & Outdoors,Web,Card,2023-06-19,18-24,22,2024-03-12,0
CUS01716,champion,Anambra,Electronics,Mobile App,Pay on Delivery,2023-05-03,25-34,20,2024-04-09,0
CUS01717,loyal,Delta,Food & Groceries,Mobile App,Bank Transfer,2022-01-18,45-54,6,2024-02-08,0
CUS01718,loyal,Oyo,Books & Media,Social Commerce,Card,2023-01-02,45-54,16,2023-11-10,1
CUS01719,champion,Abuja,Sports & Outdoors,Mobile App,Card,2023-05-27,25-34,33,2024-05-28,0
CUS01720,lost,Kaduna,Electronics,Mobile App,Card,2022-03-08,25-34,2,2022-09-24,1
CUS01721,at_risk,Kano,Baby & Kids,Mobile App,Bank Transfer,2022-04-07,35-44,3,2023-10-15,1
CUS01722,loyal,Kaduna,Fashion,Mobile App,Bank Transfer,2022-09-11,25-34,11,2024-04-25,0
CUS01723,at_risk,Oyo,Beauty & Personal Care,Mobile App,Bank Transfer,2022-01-01,55+,3,2023-08-02,1
CUS01724,lost,Rivers,Food & Groceries,Web,Card,2022-06-01,35-44,2,2022-12-17,1
CUS01725,at_risk,Anambra,Food & Groceries,Mobile App,Wallet,2023-05-04,35-44,8,2023-12-05,1
CUS01726,lost,Oyo,Fashion,Mobile App,Card,2023-04-25,18-24,1,2022-10-01,1
CUS01727,at_risk,Lagos,Food & Groceries,Mobile App,Pay on Delivery,2023-06-13,18-24,8,2023-10-12,1
CUS01728,champion,Delta,Baby & Kids,Web,Bank Transfer,2022-07-26,45-54,29,2024-06-28,0
CUS01729,at_risk,Lagos,Electronics,Mobile App,Pay on Delivery,2023-02-05,35-44,9,2023-12-15,1
CUS01730,lost,Rivers,Food & Groceries,Mobile App,Bank Transfer,2022-09-25,35-44,2,2022-11-04,1
CUS01731,lost,Lagos,Fashion,Web,Bank Transfer,2022-06-12,25-34,1,2022-11-29,1
CUS01732,lost,Kano,Food & Groceries,Mobile App,Card,2022-10-23,35-44,1,2022-10-15,1
CUS01733,loyal,Oyo,Home & Kitchen,Mobile App,Bank Transfer,2022-09-26,25-34,7,2024-01-15,0
CUS01734,loyal,Delta,Electronics,Mobile App,Card,2022-08-02,35-44,13,2023-10-07,1
CUS01735,at_risk,Anambra,Food & Groceries,Mobile App,Bank Transfer,2022-05-30,25-34,6,2024-02-27,0
CUS01736,champion,Kano,Food & Groceries,Mobile App,Card,2022-02-13,25-34,34,2024-05-22,0
CUS01737,champion,Rivers,Home & Kitchen,Mobile App,Bank Transfer,2023-06-24,18-24,12,2024-05-24,0
CUS01738,champion,Lagos,Beauty & Personal Care,Mobile App,Pay on Delivery,2022-03-16,18-24,25,2024-06-29,0
CUS01739,hibernating,Imo,Fashion,Web,Card,2022-11-23,45-54,3,2023-01-11,1
CUS01740,loyal,Lagos,Fashion,Mobile App,Bank Transfer,2022-03-15,35-44,14,2024-01-10,0
CUS01741,loyal,Oyo,Fashion,Mobile App,Bank Transfer,2022-10-27,18-24,16,2024-02-02,0
CUS01742,hibernating,Kano,Home & Kitchen,Social Commerce,Bank Transfer,2022-12-03,45-54,2,2023-05-05,1
CUS01743,loyal,Imo,Fashion,Mobile App,Bank Transfer,2022-11-24,45-54,14,2024-05-21,0
CUS01744,champion,Kano,Food & Groceries,Mobile App,Wallet,2023-06-05,35-44,18,2024-06-14,0
CUS01745,champion,Lagos,Sports & Outdoors,Social Commerce,Card,2022-06-26,25-34,27,2024-02-21,0
CUS01746,lost,Lagos,Sports & Outdoors,Social Commerce,Wallet,2022-02-20,25-34,2,2022-03-22,1
CUS01747,lost,Abuja,Electronics,Mobile App,Pay on Delivery,2023-04-19,35-44,1,2022-11-29,1
CUS01748,at_risk,Kaduna,Electronics,Mobile App,Wallet,2022-05-21,25-34,9,2023-12-11,1
CUS01749,champion,Kaduna,Sports & Outdoors,Mobile App,Bank Transfer,2022-02-15,45-54,13,2024-06-06,0
CUS01750,hibernating,Enugu,Baby & Kids,Social Commerce,Bank Transfer,2022-01-24,18-24,2,2023-01-16,1
CUS01751,at_risk,Kano,Fashion,Mobile App,Pay on Delivery,2022-10-06,18-24,9,2023-06-21,1
CUS01752,loyal,Lagos,Fashion,Web,Wallet,2023-05-11,25-34,13,2024-06-19,0
CUS01753,hibernating,Oyo,Baby & Kids,Mobile App,Bank Transfer,2022-06-11,55+,1,2023-02-14,1
CUS01754,lost,Lagos,Beauty & Personal Care,Mobile App,Bank Transfer,2022-05-01,18-24,2,2022-11-05,1
CUS01755,loyal,Abuja,Electronics,Mobile App,Pay on Delivery,2022-06-26,25-34,10,2024-01-27,0
CUS01756,loyal,Abuja,Beauty & Personal Care,Mobile App,Wallet,2022-07-14,18-24,8,2024-04-01,0
CUS01757,hibernating,Oyo,Fashion,Mobile App,Pay on Delivery,2022-01-16,55+,3,2022-10-18,1
CUS01758,hibernating,Delta,Beauty & Personal Care,Mobile App,Bank Transfer,2022-07-01,35-44,1,2022-11-17,1
CUS01759,at_risk,Kaduna,Electronics,Mobile App,Card,2022-02-22,35-44,4,2024-01-13,0
CUS01760,champion,Oyo,Fashion,Mobile App,Bank Transfer,2022-01-21,25-34,18,2024-03-11,0
CUS01761,at_risk,Lagos,Books & Media,Web,Card,2022-04-30,25-34,7,2024-02-15,0
CUS01762,champion,Enugu,Food & Groceries,Mobile App,Pay on Delivery,2022-03-17,55+,20,2024-04-18,0
CUS01763,at_risk,Lagos,Beauty & Personal Care,Mobile App,Card,2022-07-21,25-34,7,2023-09-01,1
CUS01764,lost,Abuja,Electronics,Mobile App,Card,2022-11-07,35-44,2,2022-02-03,1
CUS01765,at_risk,Kano,Electronics,Mobile App,Card,2022-12-01,25-34,4,2023-10-21,1
CUS01766,loyal,Oyo,Fashion,Mobile App,Pay on Delivery,2022-09-03,45-54,10,2023-10-08,1
CUS01767,loyal,Rivers,Electronics,Mobile App,Card,2023-05-23,25-34,11,2024-03-05,0
CUS01768,at_risk,Rivers,Fashion,Mobile App,Wallet,2022-02-23,45-54,7,2023-08-22,1
CUS01769,loyal,Lagos,Fashion,Social Commerce,Wallet,2022-05-24,18-24,6,2023-12-20,1
CUS01770,at_risk,Rivers,Fashion,Mobile App,Card,2022-03-09,35-44,9,2023-08-24,1
CUS01771,lost,Abuja,Electronics,Web,Pay on Delivery,2023-03-10,25-34,2,2022-09-28,1
CUS01772,lost,Rivers,Electronics,Mobile App,Pay on Delivery,2022-06-10,25-34,1,2022-12-06,1
CUS01773,lost,Kano,Electronics,Mobile App,Card,2022-12-20,35-44,2,2022-01-13,1
CUS01774,hibernating,Delta,Fashion,Mobile App,Wallet,2023-04-26,45-54,1,2023-03-22,1
CUS01775,hibernating,Oyo,Sports & Outdoors,Social Commerce,Bank Transfer,2022-02-15,25-34,1,2023-04-07,1
CUS01776,at_risk,Lagos,Beauty & Personal Care,Mobile App,Card,2022-10-05,35-44,7,2023-08-26,1
CUS01777,loyal,Lagos,Food & Groceries,Mobile App,Card,2023-06-29,35-44,9,2024-04-15,0
CUS01778,at_risk,Kaduna,Sports & Outdoors,Mobile App,Pay on Delivery,2023-06-19,45-54,8,2024-01-25,0
CUS01779,loyal,Lagos,Books & Media,Mobile App,Bank Transfer,2022-08-27,25-34,9,2023-10-10,1
CUS01780,loyal,Oyo,Books & Media,Mobile App,Wallet,2022-08-13,35-44,13,2024-03-09,0
CUS01781,lost,Imo,Fashion,Web,Card,2022-03-27,35-44,1,2022-12-25,1
CUS01782,at_risk,Oyo,Beauty & Personal Care,Mobile App,Bank Transfer,2022-09-09,18-24,8,2023-11-10,1
CUS01783,at_risk,Delta,Electronics,Web,Card,2023-03-18,18-24,5,2023-08-27,1
CUS01784,at_risk,Lagos,Beauty & Personal Care,Web,Pay on Delivery,2023-03-09,25-34,9,2023-12-13,1
CUS01785,at_risk,Lagos,Home & Kitchen,Mobile App,Card,2022-12-25,18-24,4,2023-06-16,1
CUS01786,loyal,Kaduna,Home & Kitchen,Social Commerce,Bank Transfer,2023-05-25,18-24,9,2023-10-18,1
CUS01787,loyal,Rivers,Food & Groceries,Mobile App,Bank Transfer,2022-12-13,25-34,10,2023-12-03,1
CUS01788,hibernating,Lagos,Baby & Kids,Mobile App,Card,2023-06-19,45-54,3,2023-02-03,1
CUS01789,at_risk,Rivers,Food & Groceries,Mobile App,Bank Transfer,2022-10-12,45-54,7,2024-02-20,0
CUS01790,at_risk,Rivers,Electronics,Mobile App,Bank Transfer,2022-08-11,25-34,4,2023-07-05,1
CUS01791,loyal,Oyo,Beauty & Personal Care,Mobile App,Wallet,2023-01-27,25-34,12,2023-12-16,1
CUS01792,hibernating,Abuja,Fashion,Social Commerce,Pay on Delivery,2022-07-08,55+,1,2022-11-30,1
CUS01793,hibernating,Lagos,Electronics,Mobile App,Card,2022-06-18,45-54,1,2023-05-11,1
CUS01794,loyal,Kano,Home & Kitchen,Mobile App,Bank Transfer,2022-02-22,25-34,13,2023-12-16,1
CUS01795,loyal,Lagos,Food & Groceries,Web,Card,2022-10-08,35-44,14,2024-03-12,0
CUS01796,at_risk,Anambra,Beauty & Personal Care,Social Commerce,Card,2022-11-11,25-34,9,2024-01-01,0
CUS01797,champion,Lagos,Electronics,Web,Bank Transfer,2022-03-07,18-24,29,2024-05-13,0
CUS01798,hibernating,Lagos,Electronics,Web,Card,2022-04-21,25-34,1,2023-02-05,1
CUS01799,at_risk,Abuja,Home & Kitchen,Mobile App,Card,2023-03-10,25-34,9,2023-11-11,1
CUS01800,at_risk,Anambra,Beauty & Personal Care,Mobile App,Card,2022-08-29,18-24,7,2023-10-20,1
CUS01801,at_risk,Kaduna,Electronics,Mobile App,Bank Transfer,2023-01-16,35-44,3,2023-06-09,1
CUS01802,lost,Lagos,Electronics,Mobile App,Card,2023-06-25,25-34,1,2022-10-18,1
CUS01803,at_risk,Rivers,Fashion,Social Commerce,Wallet,2023-04-28,25-34,3,2023-08-09,1
CUS01804,at_risk,Lagos,Baby & Kids,Mobile App,Bank Transfer,2023-04-08,35-44,9,2023-08-02,1
CUS01805,champion,Anambra,Baby & Kids,Mobile App,Card,2022-12-21,25-34,34,2024-04-17,0
CUS01806,hibernating,Oyo,Books & Media,Web,Card,2022-10-09,35-44,3,2022-09-05,1
CUS01807,hibernating,Rivers,Food & Groceries,Web,Card,2022-06-05,35-44,2,2022-09-20,1
